일시,수위(EL.m),저수량(백만㎥),저수율(%),강우량(mm),유입량(㎥/s),총방류량(㎥/s)
2022-01-12,73.38,1001.3754,67.21,0.0,13.765,32.225
2022-01-13,73.356,999.959,67.11,0.0,15.704,32.098
2022-01-14,73.33,998.4258,67.01,0.0,14.441,32.186
2022-01-15,73.28,995.4813,66.81,0.0,0.0,32.281
2022-01-16,73.25,993.7171,66.69,0.1825,11.699,32.118
2022-01-17,73.26,994.305,66.73,0.055,39.195,32.391
2022-01-18,73.24,993.1294,66.65,0.0,18.504,32.11
2022-01-19,73.208,991.2503,66.53,0.0273,10.802,32.552
2022-01-20,73.187,990.0182,66.44,0.0,18.104,32.364
2022-01-21,73.16,988.4355,66.34,0.0,13.999,32.318
2022-01-22,73.14,987.264,66.26,0.0,18.7,32.258
2022-01-23,73.117,985.9179,66.17,0.0,16.571,32.151
2022-01-24,73.09,984.339,66.06,0.0,14.031,32.305
2022-01-25,73.07,983.1705,65.98,0.9633,18.78,32.305
2022-01-26,73.05,982.0027,65.91,0.0,18.62,32.136
2022-01-27,73.02,980.2526,65.79,0.0,11.964,32.22
2022-01-28,73.0,979.087,65.71,0.0,18.73,32.222
2022-01-29,72.97,977.34,65.59,0.0,11.963,32.183
2022-01-30,72.94,975.5948,65.48,0.0,11.827,32.026
2022-01-31,72.92,974.4324,65.4,0.0,18.439,31.893
2022-02-01,72.89,972.6903,65.28,0.2154,10.835,30.998
2022-02-02,72.86,970.9501,65.16,0.0,11.155,31.296
2022-02-03,72.837,969.6172,65.07,0.0,15.897,31.324
2022-02-04,72.805,967.7645,64.95,0.055,9.856,31.299
2022-02-05,72.776,966.0873,64.84,0.0,11.929,31.341
2022-02-06,72.75,964.5851,64.74,0.0,12.401,29.788
2022-02-07,72.72,962.8535,64.62,0.0,10.239,30.281
2022-02-08,72.698,961.5848,64.54,0.0,16.779,31.463
2022-02-09,72.67,959.9716,64.43,0.0,12.479,31.151
2022-02-10,72.64,958.2449,64.31,0.0,11.703,31.688
2022-02-11,72.617,956.9224,64.22,0.0,16.224,31.531
2022-02-12,72.59,955.3712,64.12,0.0,13.659,31.612
2022-02-13,72.568,954.1084,64.03,0.0,16.944,31.56
2022-02-14,72.542,952.6173,63.93,0.0663,14.816,32.074
2022-02-15,72.51,950.784,63.81,0.0,11.094,32.313
2022-02-16,72.48,949.0672,63.7,0.0,12.535,32.406
2022-02-17,72.46,947.9236,63.62,0.0,19.156,32.391
2022-02-18,72.435,946.4954,63.52,0.0,15.952,32.483
2022-02-19,72.401,944.555,63.39,0.0,10.014,32.472
2022-02-20,72.377,943.1868,63.3,0.0,16.692,32.528
2022-02-21,72.35,941.649,63.2,0.0,14.505,32.304
2022-02-22,72.32,939.942,63.08,0.0,11.638,31.395
2022-02-23,72.294,938.4641,62.98,0.0,14.203,31.308
2022-02-24,72.27,937.1012,62.89,0.0,15.97,31.745
2022-02-25,72.24,935.3991,62.78,0.0,12.61,32.309
2022-02-26,72.213,933.8689,62.68,1.3198,14.463,32.174
2022-02-27,72.19,932.5665,62.59,0.0,16.954,32.028
2022-02-28,72.164,931.0956,62.49,0.0,15.233,32.258
2022-03-01,72.14,929.739,62.4,2.0723,16.414,32.115
2022-03-02,72.11,928.045,62.28,0.0,12.55,32.157
2022-03-03,72.09,926.9167,62.21,0.0,19.092,32.151
2022-03-04,72.062,925.3384,62.1,0.0,13.916,32.183
2022-03-05,72.028,923.4241,61.97,0.0,9.914,32.07
2022-03-06,72.0,921.8494,61.87,0.0,13.86,32.086
2022-03-07,71.97,920.164,61.76,0.0,12.6,32.107
2022-03-08,71.94,918.4805,61.64,0.0,12.293,31.778
2022-03-09,71.92,917.3591,61.57,0.0,18.938,31.916
2022-03-10,71.89,915.6787,61.45,0.0,12.68,32.13
2022-03-11,71.863,914.1679,61.35,0.0,14.599,32.086
2022-03-12,71.836,912.6585,61.25,0.0,14.673,32.142
2022-03-13,71.85,913.4409,61.3,23.2418,40.335,31.279
2022-03-14,71.84,912.882,61.27,3.5794,27.393,33.862
2022-03-15,71.833,912.4909,61.24,0.0,28.644,33.171
2022-03-16,71.82,911.7648,61.19,0.0,25.285,33.689
2022-03-17,71.811,911.2623,61.16,8.164,27.327,33.143
2022-03-18,71.8,910.6484,61.12,4.4491,25.805,32.911
2022-03-19,71.82,911.7648,61.19,11.4753,46.041,33.12
2022-03-20,71.833,912.4909,61.24,0.0,41.434,33.03
2022-03-21,71.85,913.4409,61.3,0.0,43.253,32.257
2022-03-22,71.858,913.8882,61.33,0.0,37.497,32.32
2022-03-23,71.853,913.6087,61.32,0.0,28.997,32.233
2022-03-24,71.85,913.4409,61.3,0.0,30.294,32.235
2022-03-25,71.85,913.4409,61.3,11.1477,31.978,31.978
2022-03-26,71.89,915.6787,61.45,14.3222,57.937,32.037
2022-03-27,71.97,920.164,61.76,0.0,83.986,32.072
2022-03-28,72.034,923.7618,62.0,0.0,73.968,32.327
2022-03-29,72.078,926.2401,62.16,0.0,60.921,32.237
2022-03-30,72.092,927.0295,62.22,0.423,41.41,32.274
2022-03-31,72.11,928.045,62.28,0.1527,44.035,32.281
2022-04-01,72.11,928.045,62.28,0.0578,32.138,32.138
2022-04-02,72.11,928.045,62.28,0.0,32.144,32.144
2022-04-03,72.11,928.045,62.28,0.0,32.182,32.182
2022-04-04,72.09,926.9167,62.21,0.0,19.259,32.318
2022-04-05,72.08,926.3528,62.17,0.0,25.607,32.133
2022-04-06,72.07,925.7892,62.13,0.0,25.581,32.105
2022-04-07,72.05,924.6625,62.06,1.4116,19.213,32.253
2022-04-08,72.04,924.0995,62.02,0.0,25.536,32.053
2022-04-09,72.02,922.974,61.94,0.0,19.165,32.191
2022-04-10,72.002,921.9618,61.88,0.0,20.663,32.378
2022-04-11,71.984,920.9503,61.81,0.0,20.599,32.307
2022-04-12,71.97,920.164,61.76,0.0,23.312,32.413
2022-04-13,71.976,920.501,61.78,23.6124,35.611,31.711
2022-04-14,71.982,920.838,61.8,1.4685,35.971,32.07
2022-04-15,72.0,921.8494,61.87,0.0,43.97,32.263
2022-04-16,72.0,921.8494,61.87,0.0,36.851,36.851
2022-04-17,71.99,921.2874,61.83,0.0,30.677,37.182
2022-04-18,71.973,920.3325,61.77,0.0,24.889,35.941
2022-04-19,71.958,919.4904,61.71,0.0,26.068,35.814
2022-04-20,71.93,917.9197,61.61,0.0,17.885,36.064
2022-04-21,71.91,916.7988,61.53,0.0,22.885,35.859
2022-04-22,71.888,915.5667,61.45,0.0,21.577,35.837
2022-04-23,71.86,914.0001,61.34,0.0,17.598,35.73
2022-04-24,71.838,912.7703,61.26,0.0,21.519,35.753
2022-04-25,71.811,911.2623,61.16,5.7397,19.784,37.237
2022-04-26,71.83,912.3233,61.23,23.2648,49.549,37.269
2022-04-27,71.831,912.3792,61.23,0.0,40.436,39.789
2022-04-28,71.84,912.882,61.27,0.0,46.344,40.524
2022-04-29,71.847,913.2733,61.29,8.9236,45.031,40.503
2022-04-30,71.84,912.882,61.27,0.0,35.734,40.262
2022-05-01,71.81,911.2065,61.15,0.0,29.037,48.43
2022-05-02,71.78,909.5328,61.04,0.0,29.337,48.708
2022-05-03,71.737,907.1371,60.88,0.0,20.997,48.725
2022-05-04,71.7,905.0787,60.74,0.0,25.442,49.266
2022-05-05,71.65,902.3016,60.56,0.0,20.351,52.494
2022-05-06,71.6,899.5296,60.37,0.0,17.95,50.033
2022-05-07,71.55,896.7627,60.19,0.0,19.046,51.07
2022-05-08,71.49,893.4493,59.96,0.0948,12.568,50.918
2022-05-09,71.44,890.6938,59.78,1.2445,19.475,51.368
2022-05-10,71.383,887.5587,59.57,0.0,14.978,51.263
2022-05-11,71.324,884.3207,59.35,0.0,13.83,51.307
2022-05-12,71.27,881.3633,59.15,0.0,17.036,51.264
2022-05-13,71.214,878.3028,58.95,0.4423,16.36,51.783
2022-05-14,71.15,874.813,58.71,0.0,12.225,52.617
2022-05-15,71.09,871.5489,58.49,0.0,13.887,51.666
2022-05-16,71.03,868.2922,58.27,0.0,13.612,51.305
2022-05-17,70.97,865.0429,58.06,0.0,13.415,51.022
2022-05-18,70.91,861.8011,57.84,0.0,12.503,50.025
2022-05-19,70.85,858.5666,57.62,0.0,12.512,49.948
2022-05-20,70.79,855.3395,57.41,0.0,12.54,49.89
2022-05-21,70.724,851.7983,57.17,0.0,8.826,49.812
2022-05-22,70.67,848.9077,56.97,0.0,16.199,49.656
2022-05-23,70.61,845.7028,56.76,0.0,12.787,49.88
2022-05-24,70.55,842.5054,56.54,0.0,12.79,49.797
2022-05-25,70.48,838.7845,56.29,0.0,7.899,50.966
2022-05-26,70.42,835.6031,56.08,2.081,14.54,51.361
2022-05-27,70.35,831.9009,55.83,0.1042,8.047,50.897
2022-05-28,70.28,828.2088,55.58,0.0,8.071,50.804
2022-05-29,70.214,824.7368,55.35,0.0,10.758,50.942
2022-05-30,70.148,821.2739,55.12,0.5858,10.734,50.814
2022-05-31,70.08,817.7154,54.88,0.0663,9.528,50.714
2022-06-01,69.989,812.9682,54.56,0.0,8.421,63.365
2022-06-02,69.897,808.1862,54.24,0.0,8.358,63.706
2022-06-03,69.81,803.6801,53.94,0.0,11.319,63.473
2022-06-04,69.712,798.6229,53.6,0.0,5.273,63.805
2022-06-05,69.64,794.9201,53.35,11.1273,20.196,63.053
2022-06-06,69.55,790.3065,53.04,2.6411,9.272,62.669
2022-06-07,69.46,785.7097,52.73,9.7251,10.049,63.253
2022-06-08,69.39,782.1459,52.49,0.0,22.042,63.289
2022-06-09,69.31,778.0854,52.22,2.2934,16.289,63.286
2022-06-10,69.23,774.0381,51.95,0.2038,16.179,63.023
2022-06-11,69.155,770.2557,51.7,0.2757,19.848,63.626
2022-06-12,69.06,765.4813,51.37,0.105,7.939,63.198
2022-06-13,68.969,760.9254,51.07,0.0,10.269,62.999
2022-06-14,68.887,756.8347,50.79,7.3396,15.636,62.982
2022-06-15,68.83,753.9994,50.6,17.3557,29.465,62.282
2022-06-16,68.763,750.6752,50.38,0.0,24.128,62.603
2022-06-17,68.69,747.0638,50.14,0.0,21.382,63.18
2022-06-18,68.611,743.168,49.88,0.0,17.832,62.922
2022-06-19,68.523,738.8435,49.59,0.0,13.014,63.066
2022-06-20,68.44,734.7794,49.31,0.1988,16.024,63.062
2022-06-21,68.352,730.486,49.03,0.0,13.711,63.403
2022-06-22,68.26,726.0145,48.73,0.0,10.743,62.496
2022-06-23,68.219,724.0274,48.59,25.3272,34.903,57.902
2022-06-24,68.22,724.0759,48.6,30.8801,58.081,57.521
2022-06-25,68.301,728.0051,48.86,0.2915,103.303,57.826
2022-06-26,68.301,728.0051,48.86,1.0911,60.054,60.054
2022-06-27,68.271,726.5482,48.76,2.1126,42.755,59.617
2022-06-28,68.218,723.979,48.59,0.0,28.261,57.997
2022-06-29,68.167,721.5122,48.42,2.0229,29.262,57.813
2022-06-30,68.11,718.7616,48.24,4.2386,26.006,57.842
2022-07-01,68.09,717.798,48.17,0.0,24.319,35.471
2022-07-02,68.068,716.739,48.1,0.0,19.997,32.253
2022-07-03,68.058,716.258,48.07,10.2217,26.206,31.773
2022-07-04,68.03,714.9123,47.98,2.2919,19.841,35.417
2022-07-05,68.01,713.952,47.92,2.077,24.28,35.394
2022-07-06,67.99,712.9926,47.85,3.6315,24.65,35.754
2022-07-07,67.97,712.034,47.79,0.1662,28.391,39.486
2022-07-08,67.93,710.1193,47.66,2.3868,16.559,38.72
2022-07-09,67.889,708.1601,47.53,0.0,16.026,38.701
2022-07-10,67.847,706.1568,47.39,5.114,15.589,38.776
2022-07-11,67.815,704.6329,47.29,8.5172,20.956,38.594
2022-07-12,67.772,702.5885,47.15,1.7186,15.028,38.69
2022-07-13,67.75,701.544,47.08,14.9554,26.95,39.039
2022-07-14,67.72,700.1212,46.99,0.3263,22.015,38.482
2022-07-15,67.6912,698.7572,46.9,0.0,19.62,35.408
2022-07-16,67.67,697.7542,46.83,3.6568,21.033,32.642
2022-07-17,67.63,695.8642,46.7,0.0,13.972,35.846
2022-07-18,67.71,699.6474,46.96,68.643,82.656,38.869
2022-07-19,68.0172,714.2976,47.94,0.5754,205.37,35.807
2022-07-20,68.19,722.624,48.5,0.0,129.124,32.754
2022-07-21,68.2896,727.4513,48.82,13.8325,88.601,32.73
2022-07-22,68.34,729.9018,48.99,1.004,61.17,32.808
2022-07-23,68.398,732.7283,49.18,5.3492,65.151,32.437
2022-07-24,68.42,733.8022,49.25,8.9372,47.74,35.31
2022-07-25,68.4488,735.2096,49.34,0.3917,51.698,35.409
2022-07-26,68.46,735.7574,49.38,0.0,42.257,35.917
2022-07-27,68.44,734.7794,49.31,0.0,29.918,41.237
2022-07-28,68.41,733.314,49.22,0.0,24.32,41.281
2022-07-29,68.3644,731.09,49.07,0.0,18.13,43.87
2022-07-30,68.3148,728.6759,48.9,0.0,16.409,44.351
2022-07-31,68.29,727.4707,48.82,18.8289,28.337,42.286
2022-08-01,68.2452,725.2968,48.68,4.5771,31.848,57.008
2022-08-02,68.24,725.0448,48.66,2.8548,44.471,47.388
2022-08-03,68.2896,727.4513,48.82,0.5866,64.911,37.058
2022-08-04,68.31,728.4425,48.89,6.112,59.402,47.929
2022-08-05,68.2676,726.3833,48.75,1.6596,39.26,63.094
2022-08-06,68.21,723.5917,48.56,0.0,27.949,60.259
2022-08-07,68.15,720.6911,48.37,1.4703,26.336,59.907
2022-08-08,68.0804,717.3358,48.14,0.037,21.536,60.371
2022-08-09,68.0284,714.8354,47.98,1.9567,25.258,54.197
2022-08-10,68.3948,732.5722,49.17,59.115,255.974,50.688
2022-08-11,69.1364,769.3194,51.63,54.6007,466.627,41.311
2022-08-12,70.0028,813.687,54.61,4.9968,546.143,32.629
2022-08-13,70.3728,833.1056,55.91,9.8021,257.391,32.638
2022-08-14,70.62,846.2365,56.79,3.346,184.414,32.437
2022-08-15,70.812,856.5219,57.48,0.5192,151.611,32.566
2022-08-16,71.9708,920.2089,61.76,64.7708,770.059,32.941
2022-08-17,72.7784,966.226,64.85,7.8057,565.555,32.95
2022-08-18,73.08,983.7546,66.02,0.055,235.294,32.417
2022-08-19,73.2328,992.7064,66.62,0.0,138.671,35.062
2022-08-20,73.8084,1026.858,68.92,40.2401,461.417,66.145
2022-08-21,74.03,1040.1871,69.81,0.0,250.754,96.482
2022-08-22,74.07,1042.6038,69.97,0.0,124.785,96.814
2022-08-23,74.1076,1044.8784,70.13,18.5421,137.045,110.718
2022-08-24,74.12,1045.6292,70.18,1.9789,132.736,124.046
2022-08-25,74.09,1043.8133,70.05,0.146,100.995,122.012
2022-08-26,74.03,1040.1871,69.81,0.0,82.288,124.259
2022-08-27,73.95,1035.3635,69.49,0.0,68.076,123.904
2022-08-28,73.8428,1028.9205,69.06,0.0,49.167,123.739
2022-08-29,73.73,1022.1664,68.6,2.8297,46.336,124.509
2022-08-30,73.65,1017.392,68.28,13.019,69.364,124.623
2022-08-31,73.6,1014.4147,68.08,14.5221,90.206,124.666
2022-09-01,73.56,1012.0365,67.92,0.0,97.75,125.275
2022-09-02,73.5,1008.4755,67.68,0.0449,84.187,125.403
2022-09-03,73.2992,996.6114,66.89,0.5011,76.571,213.886
2022-09-04,72.6392,958.1989,64.31,0.5186,77.505,522.094
2022-09-05,71.734,906.9701,60.87,38.6906,193.618,786.544
2022-09-06,72.8372,969.6288,65.08,51.3108,999.8,274.584
2022-09-07,73.6,1014.4147,68.08,0.0,643.405,125.049
2022-09-08,73.7636,1024.1755,68.74,0.0,237.109,124.137
2022-09-09,73.78,1025.157,68.8,0.0,134.752,123.392
2022-09-10,73.75,1023.362,68.68,0.0,101.022,121.797
2022-09-11,73.68,1019.1808,68.4,0.0,73.734,122.127
2022-09-12,73.6,1014.4147,68.08,0.0,66.869,122.033
2022-09-13,73.58,1013.2252,68.0,0.1265,71.859,85.626
2022-09-14,73.5956,1014.1529,68.06,0.0,46.018,35.28
2022-09-15,73.61,1015.0097,68.12,0.0,40.825,30.908
2022-09-16,73.62,1015.605,68.16,0.0,42.237,35.347
2022-09-17,73.61,1015.0097,68.12,0.2114,32.453,39.343
2022-09-18,73.59,1013.8198,68.04,0.0755,25.26,39.032
2022-09-19,73.57,1012.6308,67.96,0.0,25.21,38.972
2022-09-20,73.5524,1011.5851,67.89,0.0,26.806,38.909
2022-09-21,73.536,1010.6112,67.83,0.0,27.809,39.08
2022-09-22,73.5068,1008.8787,67.71,0.0,19.235,39.288
2022-09-23,73.47,1006.6977,67.56,0.0,14.131,39.374
2022-09-24,73.45,1005.5135,67.48,0.0,25.192,38.898
2022-09-25,73.42,1003.7388,67.37,0.0,18.474,39.014
2022-09-26,73.4,1002.5567,67.29,0.0,25.515,39.197
2022-09-27,73.37,1000.7851,67.17,0.0,18.893,39.398
2022-09-28,73.3352,998.7323,67.03,0.0,16.714,40.473
2022-09-29,73.3,996.6585,66.89,0.0,16.723,40.726
2022-09-30,73.27,994.893,66.77,0.0,20.063,40.497
2022-10-01,73.2532,993.9052,66.71,0.0,21.118,32.551
2022-10-02,73.2388,993.0589,66.65,0.4914,22.546,32.341
2022-10-03,73.25,993.7171,66.69,17.4263,39.792,32.174
2022-10-04,73.34,999.0153,67.05,35.2082,93.514,32.192
2022-10-05,73.4132,1003.3368,67.34,0.1741,82.507,32.49
2022-10-06,73.4316,1004.4248,67.41,0.1472,45.188,32.595
2022-10-07,73.43,1004.3302,67.4,0.0634,33.45,34.545
2022-10-08,73.41,1003.1477,67.33,0.0,20.698,34.385
2022-10-09,73.42,1003.7388,67.37,11.7229,40.748,33.906
2022-10-10,73.41,1003.1477,67.33,3.5904,26.972,33.814
2022-10-11,73.3968,1002.3677,67.27,0.1055,25.335,34.363
2022-10-12,73.38,1001.3754,67.21,0.0,22.159,33.643
2022-10-13,73.3672,1000.6198,67.16,0.0,24.87,33.615
2022-10-14,73.35,999.6051,67.09,0.0,21.574,33.319
2022-10-15,73.34,999.0153,67.05,0.0,26.202,33.027
2022-10-16,73.316,997.6008,66.95,0.0,16.738,33.109
2022-10-17,73.2916,996.164,66.86,0.0,16.542,33.172
2022-10-18,73.268,994.7754,66.76,0.0,17.358,33.43
2022-10-19,73.2488,993.6466,66.69,0.0,17.995,31.06
2022-10-20,73.2252,992.2601,66.59,0.0,15.246,31.294
2022-10-21,73.2,990.7808,66.5,0.0,14.186,31.307
2022-10-22,73.18,989.6077,66.42,0.0,17.306,30.883
2022-10-23,73.15,987.8496,66.3,0.0,10.672,31.02
2022-10-24,73.13,986.6786,66.22,0.0,17.926,31.48
2022-10-25,73.1,984.9236,66.1,0.0,12.551,32.864
2022-10-26,73.07,983.1705,65.98,0.0,12.774,33.065
2022-10-27,73.04,981.4192,65.87,0.0,12.457,32.727
2022-10-28,73.0184,980.1594,65.78,0.0,18.731,33.312
2022-10-29,72.99,978.5044,65.67,0.0,14.045,33.199
2022-10-30,72.96,976.758,65.55,0.0,12.8,33.013
2022-10-31,72.93,975.0135,65.44,0.0,13.147,33.338
2022-11-01,72.91,973.8515,65.36,0.0,17.202,30.651
2022-11-02,72.88,972.11,65.24,0.0,10.856,31.012
2022-11-03,72.85,970.3704,65.13,0.0,11.346,31.48
2022-11-04,72.82,968.6327,65.01,0.0,11.009,31.122
2022-11-05,72.79,966.8968,64.89,0.0,11.64,31.732
2022-11-06,72.76,965.1627,64.78,0.0,11.128,31.198
2022-11-07,72.7316,963.5228,64.67,0.0,12.1,31.08
2022-11-08,72.71,962.2767,64.58,0.0,16.868,31.291
2022-11-09,72.68,960.5475,64.47,0.0,11.43,31.443
2022-11-10,72.6572,959.2346,64.38,0.0,16.29,31.486
2022-11-11,72.63,957.6697,64.27,0.0,13.355,31.467
2022-11-12,72.6044,956.1983,64.17,1.291,14.317,31.348
2022-11-13,72.58,954.7971,64.08,11.4324,15.278,31.496
2022-11-14,72.55,953.076,63.96,0.0,11.275,31.196
2022-11-15,72.5236,951.5629,63.86,0.2616,13.841,31.353
2022-11-16,72.5,950.2115,63.77,1.7495,15.71,31.351
2022-11-17,72.48,949.0672,63.7,0.0,18.228,31.473
2022-11-18,72.46,947.9236,63.62,0.0273,18.251,31.486
2022-11-19,72.43,946.2099,63.5,0.0,11.678,31.513
2022-11-20,72.4,944.498,63.39,0.0,11.483,31.297
2022-11-21,72.3732,942.9703,63.29,0.0,13.741,31.423
2022-11-22,72.34,941.0798,63.16,0.5328,9.481,31.362
2022-11-23,72.3104,939.3962,63.05,0.16,11.831,31.317
2022-11-24,72.28,937.6689,62.93,0.0,11.385,31.376
2022-11-25,72.2528,936.1251,62.83,0.0,13.809,31.677
2022-11-26,72.2192,934.2201,62.7,0.0,11.494,33.542
2022-11-27,72.19,932.5665,62.59,0.0,14.543,33.682
2022-11-28,72.1796,931.978,62.55,14.4172,26.438,33.25
2022-11-29,72.1796,931.978,62.55,17.5798,31.28,31.28
2022-11-30,72.18,932.0006,62.55,0.0505,31.969,31.707
2022-12-01,72.1812,932.0685,62.55,0.0,33.568,32.782
2022-12-02,72.17,931.4349,62.51,0.0,26.386,33.719
2022-12-03,72.14,929.739,62.4,0.0273,14.272,33.9
2022-12-04,72.11,928.045,62.28,0.0,15.817,35.424
2022-12-05,72.0876,926.7814,62.2,0.0,18.978,33.604
2022-12-06,72.0656,925.5413,62.12,0.0,18.894,33.247
2022-12-07,72.02,922.974,61.94,0.0,14.175,43.888
2022-12-08,71.99,921.2874,61.83,0.0,12.378,31.899
2022-12-09,71.95,919.0415,61.68,0.0,13.428,39.423
2022-12-10,71.93,917.9197,61.61,0.0,18.68,31.663
2022-12-11,71.91,916.7988,61.53,0.0,19.169,32.143
2022-12-12,71.913,916.9669,61.54,0.0,42.795,40.85
2022-12-13,71.8936,915.8802,61.47,1.5081,19.118,31.695
2022-12-14,71.864,914.2238,61.36,0.5284,12.465,31.637
2022-12-15,71.8484,913.3515,61.3,1.1988,21.468,31.564
2022-12-16,71.8136,911.4075,61.17,0.0525,9.148,31.648
2022-12-17,71.7768,909.3544,61.03,0.2195,7.842,31.604
2022-12-18,71.7528,908.017,60.94,0.0634,16.635,32.115
2022-12-19,71.725,906.4692,60.84,0.0778,13.877,31.791
2022-12-20,71.6908,904.5673,60.71,0.0,9.803,31.815
2022-12-21,71.6708,903.4563,60.63,3.7183,18.862,31.722
2022-12-22,71.6456,902.0574,60.54,0.4929,15.637,31.827
2022-12-23,71.6264,900.9926,60.47,0.0,19.418,31.743
2022-12-24,71.6104,900.1057,60.41,0.16,21.309,31.573
2022-12-25,71.5812,898.4887,60.3,0.3717,12.981,31.697
2022-12-26,71.549,896.7075,60.18,0.1159,11.198,31.814
2022-12-27,71.5204,895.1272,60.08,0.3182,13.486,31.776
2022-12-28,71.4852,893.1845,59.95,0.1103,14.003,36.487
2022-12-29,71.4604,891.8174,59.85,0.0,16.13,31.953
2022-12-30,71.4312,890.2093,59.75,0.0578,13.13,31.742
2022-12-31,71.4,888.493,59.63,0.057,11.835,31.699
2023-01-01,71.366,886.625,59.51,0.073,10.242,31.863
2023-01-02,71.3324,884.7813,59.38,0.0,10.34,31.679
2023-01-03,71.3104,883.5753,59.3,0.0,17.924,31.882
2023-01-04,71.28,881.9105,59.19,0.0,12.584,31.852
2023-01-05,71.2452,880.0072,59.06,0.0,9.723,31.753
2023-01-06,71.21,878.0845,58.93,0.3884,9.572,31.826
2023-01-07,71.1892,876.9495,58.9,1.5926,18.565,31.701
2023-01-08,71.1552,875.0962,58.73,0.0,10.419,31.869
2023-01-09,71.1456,874.5733,58.7,0.11,25.561,31.613
2023-01-10,71.1208,873.2235,58.61,0.0,16.083,31.706
2023-01-11,71.09,871.5489,58.49,0.0,12.259,31.641
2023-01-12,71.0652,870.2019,58.4,0.0,16.206,31.796
2023-01-13,71.06,869.9196,58.38,16.9132,28.417,31.684
2023-01-14,71.06,869.9196,58.38,3.2432,31.605,31.605
2023-01-15,71.0696,870.4408,58.42,2.0932,37.512,31.48
2023-01-16,71.0636,870.115,58.4,0.0,27.882,31.652
2023-01-17,71.06,869.9196,58.38,0.0,29.295,31.557
2023-01-18,71.0504,869.3986,58.35,0.073,25.804,31.834
2023-01-19,71.0456,869.1382,58.33,0.0,28.679,31.693
2023-01-20,71.0276,868.1621,58.27,0.1195,20.455,31.753
2023-01-21,71.0028,866.8183,58.18,0.0,16.514,32.067
2023-01-22,70.98,865.584,58.09,0.0,17.275,31.561
2023-01-23,70.9552,864.2426,58.0,0.0,15.027,30.552
2023-01-24,70.9252,862.6216,57.89,0.0,12.581,31.342
2023-01-25,70.9068,861.6284,57.83,0.0,20.158,31.654
2023-01-26,70.878,860.0751,57.72,0.0,13.661,31.639
2023-01-27,70.8528,858.7174,57.63,0.1105,16.05,31.764
2023-01-28,70.83,857.4901,57.55,0.0,17.601,31.806
2023-01-29,70.8,855.8769,57.44,0.0,13.136,31.808
2023-01-30,70.7756,854.5662,57.35,0.0,16.732,31.902
2023-01-31,70.75,853.1923,57.26,0.0,16.129,32.03
2023-02-01,70.7228,851.734,57.16,0.0,15.422,32.3
2023-02-02,70.694,850.1917,57.06,0.0,14.486,32.338
2023-02-03,70.67,848.9077,56.97,0.0,17.568,32.429
2023-02-04,70.6392,847.2616,56.86,0.0,12.785,31.837
2023-02-05,70.61,845.7028,56.76,0.0,14.454,32.495
2023-02-06,70.58,844.1032,56.65,0.0,13.584,32.098
2023-02-07,70.5556,842.8035,56.56,0.0,17.233,32.275
2023-02-08,70.526,841.2285,56.46,0.0,13.84,32.069
2023-02-09,70.4968,839.6766,56.35,0.6308,14.249,32.211
2023-02-10,70.47,838.2537,56.26,4.2204,15.539,32.007
2023-02-11,70.4424,836.7899,56.16,0.0,15.241,32.183
2023-02-12,70.4188,835.5396,56.08,0.0,17.578,32.05
2023-02-13,70.3908,834.0575,55.98,0.0,14.531,31.684
2023-02-14,70.3616,832.5137,55.87,0.0,14.121,31.989
2023-02-15,70.33,830.845,55.76,0.0,12.692,32.006
2023-02-16,70.3036,829.4524,55.67,0.0,15.978,32.096
2023-02-17,70.2728,827.8296,55.56,0.0,13.157,31.94
2023-02-18,70.2428,826.2508,55.45,0.6809,13.445,31.718
2023-02-19,70.2128,824.6738,55.35,1.2698,13.837,32.089
2023-02-20,70.1888,823.4136,55.26,0.0,17.21,31.796
2023-02-21,70.16,821.9029,55.16,0.0,14.415,31.9
2023-02-22,70.13,820.331,55.06,0.0,13.667,31.86
2023-02-23,70.11,819.2842,54.99,0.057,19.81,31.926
2023-02-24,70.0744,817.4228,54.86,0.0,10.343,31.887
2023-02-25,70.04,815.6266,54.74,0.0,11.015,31.804
2023-02-26,70.01,814.0622,54.64,0.0,13.978,32.085
2023-02-27,69.9784,812.4163,54.52,0.0,12.736,31.785
2023-02-28,69.9424,810.5438,54.4,0.0,10.306,31.979
2023-03-01,69.91,808.8608,54.29,0.0,12.704,32.183
2023-03-02,69.8728,806.9312,54.16,0.0,9.375,31.709
2023-03-03,69.84,805.2322,54.04,0.0,12.268,31.933
2023-03-04,69.81,803.6801,53.94,0.0,14.029,31.993
2023-03-05,69.778,802.0266,53.83,0.0,13.316,32.454
2023-03-06,69.7424,800.1896,53.7,0.0,10.5,31.762
2023-03-07,69.71,798.5199,53.59,0.0,12.69,32.014
2023-03-08,69.6768,796.8113,53.48,0.0,12.257,32.033
2023-03-09,69.647,795.2796,53.37,0.0,14.586,32.314
2023-03-10,69.61,793.3804,53.25,0.0,10.052,32.034
2023-03-11,69.5736,791.5147,53.12,0.0,10.4,31.994
2023-03-12,69.55,790.3065,53.04,10.1554,18.161,32.144
2023-03-13,69.52,788.7724,52.94,0.0,13.942,31.698
2023-03-14,69.49,787.2401,52.83,0.0,14.202,31.937
2023-03-15,69.4516,785.2815,52.7,0.0,7.51,30.179
