분류,지점명,채수위치,조사일,수온(℃),pH,DO(㎎/L),투명도,탁도,Chl-a (㎎/㎥),유해남조류 세포수 (cells/㎖),유해남조류 우점종 및 세포수(속별),유해남조류 우점종 및 세포수(속별).1,유해남조류 우점종 및 세포수(속별).2,유해남조류 우점종 및 세포수(속별).3,냄새물질 (ng/L),냄새물질 (ng/L).1,조류독소(㎍/L),조류독소(㎍/L).1,조류독소(㎍/L).2,조류독소(㎍/L).3,조류독소(㎍/L).4,조류독소(㎍/L).5,평균기온(°C),일강수량(mm),합계 일조시간(hr),합계 일사량(MJ/m2)
호소,대청호,추동,2015-10-12,8.8,8.2,13.3,2.9,1.7,4.5,1592.0,0.0,320.0,372.0,900.0,14.0,19.0,0.0,0.7,0.0,0.0,0.0,0.0,13.6,0.7,8.3,16.28
호소,대청호,추동,2015-10-19,8.8,8.2,13.3,2.9,1.7,4.5,2048.0,80.0,484.0,426.0,1058.0,39.0,36.0,0.0,0.7,0.0,0.0,0.0,0.0,17.1,0.0,8.7,14.34
호소,대청호,문의,2015-10-19,8.8,8.2,13.3,2.9,1.7,4.5,732.0,0.0,236.0,0.0,496.0,16.0,20.0,0.0,0.7,0.0,0.0,0.0,0.0,17.1,0.0,8.7,14.34
호소,대청호,회남,2015-10-19,8.8,8.2,13.3,2.9,1.7,4.5,2346.0,660.0,354.0,192.0,1140.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,17.1,0.0,8.7,14.34
호소,대청호,회남,2015-10-26,8.8,8.2,13.3,2.9,1.7,4.5,2456.0,660.0,630.0,16.0,1150.0,16.0,47.0,0.0,0.7,0.0,0.0,0.0,0.0,16.9,0.0,7.4,13.75
호소,대청호,추동,2015-10-26,8.8,8.2,13.3,2.9,1.7,4.5,2000.0,80.0,122.0,68.0,1730.0,26.0,43.0,0.0,0.7,0.0,0.0,0.0,0.0,16.9,0.0,7.4,13.75
호소,대청호,문의,2015-10-26,8.8,8.2,13.3,2.9,1.7,4.5,1358.0,720.0,196.0,108.0,334.0,19.0,30.0,0.0,0.7,0.0,0.0,0.0,0.0,16.9,0.0,7.4,13.75
호소,대청호,추동,2015-11-02,8.8,8.2,13.3,2.9,1.7,4.5,1146.0,70.0,166.0,12.0,898.0,24.0,41.0,0.0,0.7,0.0,0.0,0.0,0.0,9.4,0.0,6.8,11.73
호소,대청호,문의,2015-11-02,8.8,8.2,13.3,2.9,1.7,4.5,410.0,120.0,96.0,0.0,194.0,17.0,48.0,0.0,0.7,0.0,0.0,0.0,0.0,9.4,0.0,6.8,11.73
호소,대청호,회남,2015-11-02,8.8,8.2,13.3,2.9,1.7,4.5,2136.0,388.0,492.0,0.0,1256.0,19.0,48.0,0.0,0.7,0.0,0.0,0.0,0.0,9.4,0.0,6.8,11.73
호소,대청호,회남,2015-11-09,8.8,8.2,13.3,2.9,1.7,4.5,1474.0,0.0,200.0,48.0,1226.0,17.0,35.0,0.0,0.7,0.0,0.0,0.0,0.0,13.1,1.7,0.7,4.44
호소,대청호,추동,2015-11-09,8.8,8.2,13.3,2.9,1.7,4.5,1306.0,60.0,286.0,0.0,960.0,23.0,23.0,0.0,0.7,0.0,0.0,0.0,0.0,13.1,1.7,0.7,4.44
호소,대청호,문의,2015-11-09,8.8,8.2,13.3,2.9,1.7,4.5,212.0,0.0,90.0,0.0,122.0,25.0,38.0,0.0,0.7,0.0,0.0,0.0,0.0,13.1,1.7,0.7,4.44
호소,대청호,추동,2015-11-16,8.8,8.2,13.3,2.9,1.7,4.5,1870.0,0.0,42.0,0.0,1828.0,45.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,11.7,26.3,0.1,3.76
호소,대청호,회남,2015-11-16,8.8,8.2,13.3,2.9,1.7,4.5,1606.0,120.0,508.0,0.0,978.0,28.0,28.0,0.0,0.7,0.0,0.0,0.0,0.0,11.7,26.3,0.1,3.76
호소,대청호,문의,2015-11-16,8.8,8.2,13.3,2.9,1.7,4.5,332.0,0.0,64.0,0.0,268.0,46.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,11.7,26.3,0.1,3.76
호소,대청호,문의,2015-11-25,8.8,8.2,13.3,2.9,1.7,4.5,374.0,0.0,118.0,0.0,256.0,26.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,5.7,8.7,0.0,1.61
호소,대청호,추동,2015-11-25,8.8,8.2,13.3,2.9,1.7,4.5,1762.0,220.0,62.0,0.0,1480.0,24.0,12.0,0.0,0.7,0.0,0.0,0.0,0.0,5.7,8.7,0.0,1.61
호소,대청호,회남,2015-11-25,8.8,8.2,13.3,2.9,1.7,4.5,1078.0,0.0,272.0,0.0,806.0,28.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,5.7,8.7,0.0,1.61
호소,대청호,문의,2015-11-30,8.8,8.2,13.3,2.9,1.7,4.5,308.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,6.9,0.0,5.3,8.0
호소,대청호,회남,2015-11-30,8.8,8.2,13.3,2.9,1.7,4.5,1052.0,0.0,110.0,0.0,942.0,18.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,6.9,0.0,5.3,8.0
호소,대청호,추동,2015-11-30,8.8,8.2,13.3,2.9,1.7,4.5,1286.0,0.0,62.0,0.0,1224.0,10.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,6.9,0.0,5.3,8.0
호소,대청호,문의,2015-12-07,8.8,8.2,13.3,2.9,1.7,4.5,58.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,2.1,0.0,8.7,11.5
호소,대청호,추동,2015-12-07,8.8,8.2,13.3,2.9,1.7,4.5,782.0,0.0,42.0,0.0,740.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,2.1,0.0,8.7,11.5
호소,대청호,회남,2015-12-07,8.8,8.2,13.3,2.9,1.7,4.5,728.0,60.0,66.0,0.0,602.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,2.1,0.0,8.7,11.5
호소,대청호,문의,2015-12-14,8.8,8.2,13.3,2.9,1.7,4.5,250.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,7.2,9.9,0.0,2.04
호소,대청호,추동,2015-12-14,8.8,8.2,13.3,2.9,1.7,4.5,222.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,7.2,9.9,0.0,2.04
호소,대청호,회남,2015-12-14,8.8,8.2,13.3,2.9,1.7,4.5,242.0,0.0,0.0,0.0,242.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,7.2,9.9,0.0,2.04
호소,대청호,회남,2015-12-21,8.8,8.2,13.3,2.9,1.7,4.5,448.0,0.0,0.0,0.0,448.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,4.3,1.2,5.1,6.95
호소,대청호,추동,2015-12-21,8.8,8.2,13.3,2.9,1.7,4.5,304.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,4.3,1.2,5.1,6.95
호소,대청호,문의,2015-12-21,8.8,8.2,13.3,2.9,1.7,4.5,176.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,4.3,1.2,5.1,6.95
호소,대청호,추동,2015-12-28,8.8,8.2,13.3,2.9,1.7,4.5,388.0,0.0,0.0,0.0,388.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.2,0.0,7.5,11.12
호소,대청호,문의,2015-12-28,8.8,8.2,13.3,2.9,1.7,4.5,406.0,0.0,22.0,0.0,384.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.2,0.0,7.5,11.12
호소,대청호,회남,2015-12-28,8.8,8.2,13.3,2.9,1.7,4.5,368.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.2,0.0,7.5,11.12
호소,대청호,추동,2016-01-05,8.8,8.2,13.3,2.9,1.7,4.5,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-0.6,0.0,4.8,7.72
호소,대청호,문의,2016-01-05,8.8,8.2,13.3,2.9,1.7,4.5,108.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-0.6,0.0,4.8,7.72
호소,대청호,회남,2016-01-05,8.8,8.2,13.3,2.9,1.7,4.5,176.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-0.6,0.0,4.8,7.72
호소,대청호,문의,2016-01-11,8.8,8.2,13.3,2.9,1.7,4.5,134.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-1.8,0.0,8.7,11.6
호소,대청호,회남,2016-01-11,8.8,8.2,13.3,2.9,1.7,4.5,42.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-1.8,0.0,8.7,11.6
호소,대청호,추동,2016-01-11,8.8,8.2,13.3,2.9,1.7,4.5,186.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-1.8,0.0,8.7,11.6
호소,대청호,추동,2016-01-18,8.8,8.2,13.3,2.9,1.7,4.5,32.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.1,3.5,4.3,6.16
호소,대청호,문의,2016-01-18,8.8,8.2,13.3,2.9,1.7,4.5,26.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.1,3.5,4.3,6.16
호소,대청호,회남,2016-01-18,8.8,8.2,13.3,2.9,1.7,4.5,84.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.1,3.5,4.3,6.16
호소,대청호,추동,2016-01-25,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-7.8,0.1,7.8,12.09
호소,대청호,문의,2016-01-25,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-7.8,0.1,7.8,12.09
호소,대청호,회남,2016-01-25,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-7.8,0.1,7.8,12.09
호소,대청호,추동,2016-02-01,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.9,0.0,9.3,14.95
호소,대청호,문의,2016-02-01,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.9,0.0,9.3,14.95
호소,대청호,회남,2016-02-01,8.8,8.2,13.3,2.9,1.7,4.5,142.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.9,0.0,9.3,14.95
호소,대청호,회남,2016-02-11,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,6.8,0.4,4.1,9.97
호소,대청호,추동,2016-02-11,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,6.8,0.4,4.1,9.97
호소,대청호,문의,2016-02-11,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,6.8,0.4,4.1,9.97
호소,대청호,회남,2016-02-15,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.3,0.0,9.1,17.51
호소,대청호,추동,2016-02-15,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.3,0.0,9.1,17.51
호소,대청호,문의,2016-02-15,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.3,0.0,9.1,17.51
호소,대청호,회남,2016-02-22,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,2.9,0.0,1.6,9.29
호소,대청호,추동,2016-02-22,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,2.9,0.0,1.6,9.29
호소,대청호,문의,2016-02-22,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,2.9,0.0,1.6,9.29
호소,대청호,추동,2016-03-02,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,3.0,0.0,10.6,19.68
호소,대청호,문의,2016-03-02,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,3.0,0.0,10.6,19.68
호소,대청호,회남,2016-03-02,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,3.0,0.0,10.6,19.68
호소,대청호,문의,2016-03-07,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,9.0,0.0,3.2,9.72
호소,대청호,회남,2016-03-07,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,9.0,0.0,3.2,9.72
호소,대청호,추동,2016-03-07,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,9.0,0.0,3.2,9.72
호소,대청호,추동,2016-03-14,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,4.4,0.0,6.0,11.89
호소,대청호,문의,2016-03-14,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,4.4,0.0,6.0,11.89
호소,대청호,회남,2016-03-14,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,4.4,0.0,6.0,11.89
호소,대청호,회남,2016-03-21,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,9.5,0.0,10.3,21.51
호소,대청호,문의,2016-03-21,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,9.5,0.0,10.3,21.51
호소,대청호,추동,2016-03-21,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,9.5,0.0,10.3,21.51
호소,대청호,문의,2016-03-28,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,9.4,0.0,11.6,24.33
호소,대청호,회남,2016-03-28,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,9.4,0.0,11.6,24.33
호소,대청호,추동,2016-03-28,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,9.4,0.0,11.6,24.33
호소,대청호,문의,2016-04-04,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,13.5,0.0,6.8,19.2
호소,대청호,회남,2016-04-04,7.9,8.0,12.5,2.5,1.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,13.5,0.0,6.8,19.2
호소,대청호,추동,2016-04-04,8.7,8.2,12.8,2.2,2.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,13.5,0.0,6.8,19.2
호소,대청호,회남,2016-04-11,8.6,8.0,11.0,2.5,1.3,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,13.2,0.0,11.4,26.86
호소,대청호,추동,2016-04-11,10.0,8.2,11.5,2.3,2.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,13.2,0.0,11.4,26.86
호소,대청호,문의,2016-04-11,9.1,7.7,12.1,3.2,1.1,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,13.2,0.0,11.4,26.86
호소,대청호,추동,2016-04-18,10.2,7.8,11.2,1.8,3.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,12.3,1.7,9.6,23.73
호소,대청호,회남,2016-04-18,8.9,7.4,11.4,2.8,1.5,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,12.3,1.7,9.6,23.73
호소,대청호,문의,2016-04-18,12.1,8.2,11.3,2.0,2.5,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,12.3,1.7,9.6,23.73
호소,대청호,문의,2016-04-25,14.7,8.3,11.4,2.7,1.8,4.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,17.7,0.0,11.6,26.84
호소,대청호,추동,2016-04-25,12.1,7.9,11.3,2.7,2.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,17.7,0.0,11.6,26.84
호소,대청호,회남,2016-04-25,10.1,7.3,10.7,2.8,1.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,17.7,0.0,11.6,26.84
호소,대청호,추동,2016-05-02,13.9,8.0,11.8,3.0,1.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,19.8,6.3,8.3,22.04
호소,대청호,문의,2016-05-02,14.4,8.2,11.5,2.2,1.7,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,19.8,6.3,8.3,22.04
호소,대청호,회남,2016-05-02,11.1,7.8,11.8,2.0,1.7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,19.8,6.3,8.3,22.04
호소,대청호,문의,2016-05-09,16.1,8.1,12.2,2.4,1.5,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,20.0,0.0,2.9,18.29
호소,대청호,추동,2016-05-09,14.5,7.8,11.2,3.6,1.1,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,20.0,0.0,2.9,18.29
호소,대청호,회남,2016-05-09,11.4,7.8,11.3,1.5,1.6,6.8,38.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,20.0,0.0,2.9,18.29
호소,대청호,추동,2016-05-16,15.2,7.8,10.4,4.4,1.3,3.6,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,15.9,5.2,11.7,29.91
호소,대청호,회남,2016-05-16,12.2,7.9,10.3,2.5,1.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,15.9,5.2,11.7,29.91
호소,대청호,문의,2016-05-16,17.0,8.4,11.4,4.3,1.4,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,15.9,5.2,11.7,29.91
호소,대청호,문의,2016-05-23,19.9,8.2,11.9,4.9,1.2,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,23.1,0.0,10.5,26.78
호소,대청호,추동,2016-05-23,16.9,7.8,9.9,4.0,1.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,23.1,0.0,10.5,26.78
호소,대청호,회남,2016-05-23,13.6,7.9,10.2,2.5,1.4,4.4,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,23.1,0.0,10.5,26.78
호소,대청호,추동,2016-05-30,17.9,7.7,8.6,3.9,1.7,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,22.0,0.0,12.2,29.85
호소,대청호,회남,2016-05-30,14.2,7.7,8.5,4.2,1.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,22.0,0.0,12.2,29.85
호소,대청호,문의,2016-05-30,20.5,8.1,10.6,5.1,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,22.0,0.0,12.2,29.85
호소,대청호,문의,2016-06-07,21.9,8.2,9.6,4.3,2.0,6.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,21.9,1.2,4.1,17.95
호소,대청호,회남,2016-06-07,15.5,7.7,6.8,4.9,1.1,2.5,260.0,0.0,182.0,0.0,78.0,2.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,21.9,1.2,4.1,17.95
호소,대청호,추동,2016-06-07,20.1,8.0,8.2,2.7,2.7,7.8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,21.9,1.2,4.1,17.95
호소,대청호,추동,2016-06-13,22.1,8.2,9.7,2.7,2.5,7.3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,24.6,0.0,8.7,24.26
호소,대청호,회남,2016-06-13,16.6,7.4,6.2,4.8,1.2,2.3,442.0,340.0,70.0,0.0,32.0,3.0,6.0,0.0,0.7,0.0,0.0,0.0,0.0,24.6,0.0,8.7,24.26
호소,대청호,문의,2016-06-13,23.2,8.3,10.1,4.4,1.9,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,24.6,0.0,8.7,24.26
호소,대청호,추동,2016-06-20,23.1,8.3,8.6,2.3,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,24.2,2.2,5.8,19.67
호소,대청호,회남,2016-06-20,16.7,7.5,5.4,4.3,1.7,2.8,90.0,0.0,68.0,0.0,22.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,24.2,2.2,5.8,19.67
호소,대청호,문의,2016-06-20,24.6,8.6,10.4,3.7,1.5,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,24.2,2.2,5.8,19.67
호소,대청호,추동,2016-06-27,23.3,8.4,8.2,2.1,3.1,12.2,166.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,23.3,5.5,5.1,16.32
호소,대청호,회남,2016-06-27,16.6,7.5,5.0,6.7,1.3,3.2,264.0,26.0,174.0,0.0,64.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,23.3,5.5,5.1,16.32
호소,대청호,문의,2016-06-27,25.1,8.6,10.0,3.7,2.1,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,23.3,5.5,5.1,16.32
호소,대청호,추동,2016-07-04,23.3,8.3,6.3,2.2,8.5,13.1,596.0,540.0,30.0,0.0,26.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,22.1,179.1,0.0,3.42
호소,대청호,회남,2016-07-04,17.3,7.4,3.6,3.9,1.9,6.0,582.0,560.0,0.0,0.0,22.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,22.1,179.1,0.0,3.42
호소,대청호,문의,2016-07-04,25.0,8.5,8.7,2.4,27.6,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,22.1,179.1,0.0,3.42
호소,대청호,회남,2016-07-11,20.0,7.7,7.8,2.4,38.3,4.4,272.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,27.1,0.3,2.8,16.95
호소,대청호,추동,2016-07-11,23.7,8.0,7.7,1.3,20.3,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,27.1,0.3,2.8,16.95
호소,대청호,문의,2016-07-11,24.2,8.0,7.1,3.0,7.8,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,27.1,0.3,2.8,16.95
호소,대청호,추동,2016-07-18,23.0,7.8,5.8,2.1,14.2,5.9,298.0,160.0,94.0,0.0,44.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,24.3,0.0,8.3,20.07
호소,대청호,회남,2016-07-18,20.8,7.7,6.2,3.2,21.0,3.4,338.0,0.0,56.0,0.0,282.0,5.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,24.3,0.0,8.3,20.07
호소,대청호,문의,2016-07-18,23.1,7.9,5.7,2.5,9.6,6.7,180.0,54.0,0.0,0.0,126.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,24.3,0.0,8.3,20.07
호소,대청호,문의,2016-07-25,24.9,8.3,6.8,1.7,5.6,15.1,8170.0,6998.0,736.0,0.0,436.0,0.024096385542168676,0.0,0.0,0.7,0.0,0.0,0.0,0.0,29.2,0.0,6.7,15.99
호소,대청호,회남,2016-07-25,22.9,8.0,7.2,2.1,18.3,3.7,3146.0,3020.0,126.0,0.0,0.0,0.04819277108433735,0.0,0.0,0.7,0.0,0.0,0.0,0.0,29.2,0.0,6.7,15.99
호소,대청호,추동,2016-07-25,24.3,8.1,5.8,1.8,8.0,7.6,1896.0,1380.0,286.0,0.0,230.0,0.07228915662650603,0.0,0.0,0.7,0.0,0.0,0.0,0.0,29.2,0.0,6.7,15.99
호소,대청호,문의,2016-08-01,25.1,8.3,5.8,2.0,4.9,8.7,7724.0,5890.0,42.0,1280.0,512.0,0.0963855421686747,0.0,0.0,0.7,0.0,0.0,0.0,0.0,28.7,0.0,4.9,19.06
