분류,지점명,채수위치,조사일,수온(℃),pH,DO(㎎/L),투명도,탁도,Chl-a (㎎/㎥),유해남조류 세포수 (cells/㎖),유해남조류 우점종 및 세포수(속별),유해남조류 우점종 및 세포수(속별).1,유해남조류 우점종 및 세포수(속별).2,유해남조류 우점종 및 세포수(속별).3,냄새물질 (ng/L),냄새물질 (ng/L).1,조류독소(㎍/L),조류독소(㎍/L).1,조류독소(㎍/L).2,조류독소(㎍/L).3,조류독소(㎍/L).4,조류독소(㎍/L).5,평균기온(°C),일강수량(mm),합계 일조시간(hr),합계 일사량(MJ/m2),TN(㎎/L),TP(㎎/L),수위(EL.m),저수량(백만㎥),저수율(%),강우량(mm),유입량(㎥/s),총방류량(㎥/s),N_P_비율,체류시간_지표
호소,대청호,추동,2015-07-27,8.8,8.2,13.3,2.9,1.7,4.5,68.0,0.0,0.0,0.0,68.0,9.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,25.7,4.0,2.3,8.13,,,66.63,634.7,42.6,1.5451,32.112,47.431,,13.35339041888452
호소,대청호,회남,2015-07-27,8.8,8.2,13.3,2.9,1.7,4.5,1044.0,836.0,164.0,0.0,44.0,18.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,25.7,4.0,2.3,8.13,,,66.63,634.7,42.6,1.5451,32.112,47.431,,13.35339041888452
호소,대청호,회남,2015-08-03,8.8,8.2,13.3,2.9,1.7,4.5,914.0,720.0,0.0,0.0,194.0,19.0,40.0,0.0,0.7,0.0,0.0,0.0,0.0,29.0,0.0,13.0,27.86,,,66.45,626.798,42.1,0.0273,25.151,50.478,,12.392700383565977
호소,대청호,문의,2015-08-03,8.8,8.2,13.3,2.9,1.7,4.5,502.0,270.0,146.0,0.0,86.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,29.0,0.0,13.0,27.86,0.869,0.023,66.45,626.798,42.1,0.0273,25.151,50.478,37.78260705293013,12.392700383565977
호소,대청호,추동,2015-08-03,8.8,8.2,13.3,2.9,1.7,4.5,70.0,42.0,0.0,0.0,28.0,11.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,29.0,0.0,13.0,27.86,,,66.45,626.798,42.1,0.0273,25.151,50.478,,12.392700383565977
호소,대청호,문의,2015-08-10,8.8,8.2,13.3,2.9,1.7,4.5,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,26.3,0.0,1.6,14.28,0.69,0.025,66.11,612.055,41.1,0.0,26.452,51.372,27.59999889600004,11.891028131799812
호소,대청호,추동,2015-08-10,8.8,8.2,13.3,2.9,1.7,4.5,58.0,0.0,32.0,0.0,26.0,14.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,26.3,0.0,1.6,14.28,,,66.11,612.055,41.1,0.0,26.452,51.372,,11.891028131799812
호소,대청호,회남,2015-08-10,8.8,8.2,13.3,2.9,1.7,4.5,1020.0,884.0,0.0,14.0,122.0,12.0,48.0,0.0,0.7,0.0,0.0,0.0,0.0,26.3,0.0,1.6,14.28,,,66.11,612.055,41.1,0.0,26.452,51.372,,11.891028131799812
호소,대청호,문의,2015-08-17,8.8,8.2,13.3,2.9,1.7,4.5,486.0,60.0,0.0,0.0,426.0,40.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,26.8,0.0,11.2,23.9,0.641,0.022,65.77,597.55,40.1,0.167,19.712,49.139,29.136362311983536,12.135705436747292
호소,대청호,추동,2015-08-17,8.8,8.2,13.3,2.9,1.7,4.5,84.0,0.0,0.0,0.0,84.0,10.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,26.8,0.0,11.2,23.9,,,65.77,597.55,40.1,0.167,19.712,49.139,,12.135705436747292
호소,대청호,회남,2015-08-17,8.8,8.2,13.3,2.9,1.7,4.5,336.0,318.0,0.0,18.0,0.0,0.0,29.0,0.0,0.7,0.0,0.0,0.0,0.0,26.8,0.0,11.2,23.9,,,65.77,597.55,40.1,0.167,19.712,49.139,,12.135705436747292
호소,대청호,문의,2015-08-24,8.8,8.2,13.3,2.9,1.7,4.5,374.0,220.0,0.0,0.0,154.0,26.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,26.5,0.0,4.3,15.03,0.679,0.022,65.38,581.202,39.0,0.5442,14.46,43.338,30.86363496074387,13.380035913255673
호소,대청호,회남,2015-08-24,8.8,8.2,13.3,2.9,1.7,4.5,922.0,120.0,0.0,610.0,192.0,10.0,24.0,0.0,0.7,0.0,0.0,0.0,0.0,26.5,0.0,4.3,15.03,,,65.38,581.202,39.0,0.5442,14.46,43.338,,13.380035913255673
호소,대청호,추동,2015-08-24,8.8,8.2,13.3,2.9,1.7,4.5,504.0,140.0,0.0,48.0,316.0,77.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,26.5,0.0,4.3,15.03,,,65.38,581.202,39.0,0.5442,14.46,43.338,,13.380035913255673
호소,대청호,문의,2015-08-31,8.8,8.2,13.3,2.9,1.7,4.5,532.0,0.0,268.0,0.0,264.0,11.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,25.3,0.0,10.0,20.98,0.616,0.027,65.37,580.787,39.0,0.1042,29.424,39.036,22.814813969821707,14.84022383483238
호소,대청호,추동,2015-08-31,8.8,8.2,13.3,2.9,1.7,4.5,478.0,264.0,46.0,26.0,142.0,12.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,25.3,0.0,10.0,20.98,,,65.37,580.787,39.0,0.1042,29.424,39.036,,14.84022383483238
호소,대청호,회남,2015-08-31,8.8,8.2,13.3,2.9,1.7,4.5,1702.0,1280.0,42.0,220.0,160.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,25.3,0.0,10.0,20.98,,,65.37,580.787,39.0,0.1042,29.424,39.036,,14.84022383483238
호소,대청호,문의,2015-09-07,8.8,8.2,13.3,2.9,1.7,4.5,288.0,0.0,24.0,0.0,264.0,15.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,22.6,0.0,12.2,26.26,0.576,0.023,65.29,577.473,38.8,0.0,26.495,36.07,25.04347717202273,15.965523914846555
호소,대청호,추동,2015-09-07,8.8,8.2,13.3,2.9,1.7,4.5,2044.0,0.0,56.0,1446.0,542.0,4.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,22.6,0.0,12.2,26.26,,,65.29,577.473,38.8,0.0,26.495,36.07,,15.965523914846555
호소,대청호,회남,2015-09-07,8.8,8.2,13.3,2.9,1.7,4.5,814.0,0.0,266.0,212.0,336.0,12.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,22.6,0.0,12.2,26.26,,,65.29,577.473,38.8,0.0,26.495,36.07,,15.965523914846555
호소,대청호,문의,2015-09-14,8.8,8.2,13.3,2.9,1.7,4.5,1008.0,356.0,338.0,0.0,314.0,41.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,19.9,0.0,11.1,22.54,0.779,0.023,65.13,570.884,38.3,0.0,18.881,33.135,33.86956374480158,17.177192718519635
호소,대청호,추동,2015-09-14,8.8,8.2,13.3,2.9,1.7,4.5,1540.0,780.0,274.0,0.0,486.0,39.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,19.9,0.0,11.1,22.54,,,65.13,570.884,38.3,0.0,18.881,33.135,,17.177192718519635
호소,대청호,회남,2015-09-14,8.8,8.2,13.3,2.9,1.7,4.5,600.0,0.0,172.0,86.0,342.0,16.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,19.9,0.0,11.1,22.54,,,65.13,570.884,38.3,0.0,18.881,33.135,,17.177192718519635
호소,대청호,추동,2015-09-21,8.8,8.2,13.3,2.9,1.7,4.5,1566.0,880.0,74.0,152.0,460.0,12.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,21.9,0.0,10.6,21.9,,,64.91,561.908,37.7,0.0,14.739,28.84,,19.416309606081548
호소,대청호,문의,2015-09-21,8.8,8.2,13.3,2.9,1.7,4.5,2294.0,1020.0,116.0,882.0,276.0,24.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,21.9,0.0,10.6,21.9,0.638,0.022,64.91,561.908,37.7,0.0,14.739,28.84,28.999998681818244,19.416309606081548
호소,대청호,회남,2015-09-21,8.8,8.2,13.3,2.9,1.7,4.5,990.0,520.0,36.0,24.0,410.0,5.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,21.9,0.0,10.6,21.9,,,64.91,561.908,37.7,0.0,14.739,28.84,,19.416309606081548
호소,대청호,문의,2015-09-30,8.8,8.2,13.3,2.9,1.7,4.5,942.0,0.0,106.0,0.0,836.0,26.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,21.1,0.0,1.7,11.49,0.629,0.026,64.59,549.024,36.9,0.0,10.494,29.006,24.192306761834356,18.862914862914863
호소,대청호,추동,2015-09-30,8.8,8.2,13.3,2.9,1.7,4.5,2014.0,320.0,36.0,350.0,1308.0,14.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,21.1,0.0,1.7,11.49,,,64.59,549.024,36.9,0.0,10.494,29.006,,18.862914862914863
호소,대청호,회남,2015-09-30,8.8,8.2,13.3,2.9,1.7,4.5,1770.0,720.0,62.0,44.0,944.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,21.1,0.0,1.7,11.49,,,64.59,549.024,36.9,0.0,10.494,29.006,,18.862914862914863
호소,대청호,문의,2015-10-05,8.8,8.2,13.3,2.9,1.7,4.5,676.0,0.0,138.0,102.0,436.0,16.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,17.8,0.0,10.8,19.85,0.717,0.019,64.59,549.024,36.9,0.0,19.553,28.804,37.73684011911368,18.994741212288957
호소,대청호,회남,2015-10-05,8.8,8.2,13.3,2.9,1.7,4.5,788.0,324.0,64.0,44.0,356.0,0.0,9.0,0.0,0.7,0.0,0.0,0.0,0.0,17.8,0.0,10.8,19.85,,,64.59,549.024,36.9,0.0,19.553,28.804,,18.994741212288957
호소,대청호,추동,2015-10-05,8.8,8.2,13.3,2.9,1.7,4.5,1074.0,516.0,0.0,22.0,536.0,21.0,10.0,0.0,0.7,0.0,0.0,0.0,0.0,17.8,0.0,10.8,19.85,,,64.59,549.024,36.9,0.0,19.553,28.804,,18.994741212288957
호소,대청호,문의,2015-10-12,8.8,8.2,13.3,2.9,1.7,4.5,726.0,320.0,100.0,0.0,306.0,22.0,11.0,0.0,0.7,0.0,0.0,0.0,0.0,13.6,0.7,8.3,16.28,0.763,0.019,64.55,547.427,36.7,0.8777,14.791,19.406,40.157892623268815,28.06454424279709
호소,대청호,회남,2015-10-12,8.8,8.2,13.3,2.9,1.7,4.5,886.0,0.0,58.0,48.0,780.0,5.0,31.0,0.0,0.7,0.0,0.0,0.0,0.0,13.6,0.7,8.3,16.28,,,64.55,547.427,36.7,0.8777,14.791,19.406,,28.06454424279709
호소,대청호,추동,2015-10-12,8.8,8.2,13.3,2.9,1.7,4.5,1592.0,0.0,320.0,372.0,900.0,14.0,19.0,0.0,0.7,0.0,0.0,0.0,0.0,13.6,0.7,8.3,16.28,,,64.55,547.427,36.7,0.8777,14.791,19.406,,28.06454424279709
호소,대청호,추동,2015-10-19,8.8,8.2,13.3,2.9,1.7,4.5,2048.0,80.0,484.0,426.0,1058.0,39.0,36.0,0.0,0.7,0.0,0.0,0.0,0.0,17.1,0.0,8.7,14.34,,,64.52,546.232,36.7,0.0,14.944,19.553,,27.793822826031644
호소,대청호,문의,2015-10-19,8.8,8.2,13.3,2.9,1.7,4.5,732.0,0.0,236.0,0.0,496.0,16.0,20.0,0.0,0.7,0.0,0.0,0.0,0.0,17.1,0.0,8.7,14.34,0.61,0.011,64.52,546.232,36.7,0.0,14.944,19.553,55.454540413223604,27.793822826031644
호소,대청호,회남,2015-10-19,8.8,8.2,13.3,2.9,1.7,4.5,2346.0,660.0,354.0,192.0,1140.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,17.1,0.0,8.7,14.34,,,64.52,546.232,36.7,0.0,14.944,19.553,,27.793822826031644
호소,대청호,회남,2015-10-26,8.8,8.2,13.3,2.9,1.7,4.5,2456.0,660.0,630.0,16.0,1150.0,16.0,47.0,0.0,0.7,0.0,0.0,0.0,0.0,16.9,0.0,7.4,13.75,,,64.44,543.054,36.5,0.0,10.197,19.38,,27.877515400410676
호소,대청호,추동,2015-10-26,8.8,8.2,13.3,2.9,1.7,4.5,2000.0,80.0,122.0,68.0,1730.0,26.0,43.0,0.0,0.7,0.0,0.0,0.0,0.0,16.9,0.0,7.4,13.75,,,64.44,543.054,36.5,0.0,10.197,19.38,,27.877515400410676
호소,대청호,문의,2015-10-26,8.8,8.2,13.3,2.9,1.7,4.5,1358.0,720.0,196.0,108.0,334.0,19.0,30.0,0.0,0.7,0.0,0.0,0.0,0.0,16.9,0.0,7.4,13.75,0.663,0.017,64.44,543.054,36.5,0.0,10.197,19.38,38.999997705882485,27.877515400410676
호소,대청호,추동,2015-11-02,8.8,8.2,13.3,2.9,1.7,4.5,1146.0,70.0,166.0,12.0,898.0,24.0,41.0,0.0,0.7,0.0,0.0,0.0,0.0,9.4,0.0,6.8,11.73,,,64.44,543.054,36.5,0.0,14.667,19.257,,28.054657229942652
호소,대청호,문의,2015-11-02,8.8,8.2,13.3,2.9,1.7,4.5,410.0,120.0,96.0,0.0,194.0,17.0,48.0,0.0,0.7,0.0,0.0,0.0,0.0,9.4,0.0,6.8,11.73,0.808,0.011,64.44,543.054,36.5,0.0,14.667,19.257,73.45453877686012,28.054657229942652
호소,대청호,회남,2015-11-02,8.8,8.2,13.3,2.9,1.7,4.5,2136.0,388.0,492.0,0.0,1256.0,19.0,48.0,0.0,0.7,0.0,0.0,0.0,0.0,9.4,0.0,6.8,11.73,,,64.44,543.054,36.5,0.0,14.667,19.257,,28.054657229942652
호소,대청호,회남,2015-11-09,8.8,8.2,13.3,2.9,1.7,4.5,1474.0,0.0,200.0,48.0,1226.0,17.0,35.0,0.0,0.7,0.0,0.0,0.0,0.0,13.1,1.7,0.7,4.44,,,64.46,543.847,36.5,2.3447,27.826,18.643,,29.016005975564205
호소,대청호,추동,2015-11-09,8.8,8.2,13.3,2.9,1.7,4.5,1306.0,60.0,286.0,0.0,960.0,23.0,23.0,0.0,0.7,0.0,0.0,0.0,0.0,13.1,1.7,0.7,4.44,,,64.46,543.847,36.5,2.3447,27.826,18.643,,29.016005975564205
호소,대청호,문의,2015-11-09,8.8,8.2,13.3,2.9,1.7,4.5,212.0,0.0,90.0,0.0,122.0,25.0,38.0,0.0,0.7,0.0,0.0,0.0,0.0,13.1,1.7,0.7,4.44,0.617,0.004,64.46,543.847,36.5,2.3447,27.826,18.643,154.24996143750963,29.016005975564205
호소,대청호,추동,2015-11-16,8.8,8.2,13.3,2.9,1.7,4.5,1870.0,0.0,42.0,0.0,1828.0,45.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,11.7,26.3,0.1,3.76,,,64.84,559.072,37.5,10.9552,68.202,16.853,,32.977762048015094
호소,대청호,회남,2015-11-16,8.8,8.2,13.3,2.9,1.7,4.5,1606.0,120.0,508.0,0.0,978.0,28.0,28.0,0.0,0.7,0.0,0.0,0.0,0.0,11.7,26.3,0.1,3.76,,,64.84,559.072,37.5,10.9552,68.202,16.853,,32.977762048015094
호소,대청호,문의,2015-11-16,8.8,8.2,13.3,2.9,1.7,4.5,332.0,0.0,64.0,0.0,268.0,46.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,11.7,26.3,0.1,3.76,0.741,0.013,64.84,559.072,37.5,10.9552,68.202,16.853,56.999995615384954,32.977762048015094
호소,대청호,문의,2015-11-25,8.8,8.2,13.3,2.9,1.7,4.5,374.0,0.0,118.0,0.0,256.0,26.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,5.7,8.7,0.0,1.61,0.52,0.011,65.35,579.957,38.9,7.824,39.346,20.169,47.27272297520701,28.61300508165178
호소,대청호,문의,2015-11-25,8.8,8.2,13.3,2.9,1.7,4.5,374.0,0.0,118.0,0.0,256.0,26.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,5.7,8.7,0.0,1.61,0.556,0.01,65.35,579.957,38.9,7.824,39.346,20.169,55.599994440000565,28.61300508165178
호소,대청호,추동,2015-11-25,8.8,8.2,13.3,2.9,1.7,4.5,1762.0,220.0,62.0,0.0,1480.0,24.0,12.0,0.0,0.7,0.0,0.0,0.0,0.0,5.7,8.7,0.0,1.61,,,65.35,579.957,38.9,7.824,39.346,20.169,,28.61300508165178
호소,대청호,회남,2015-11-25,8.8,8.2,13.3,2.9,1.7,4.5,1078.0,0.0,272.0,0.0,806.0,28.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,5.7,8.7,0.0,1.61,,,65.35,579.957,38.9,7.824,39.346,20.169,,28.61300508165178
호소,대청호,문의,2015-11-30,8.8,8.2,13.3,2.9,1.7,4.5,308.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,6.9,0.0,5.3,8.0,0.659,0.01,65.52,587.035,39.4,0.0,33.784,19.279,65.89999341000066,30.292326745446097
호소,대청호,회남,2015-11-30,8.8,8.2,13.3,2.9,1.7,4.5,1052.0,0.0,110.0,0.0,942.0,18.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,6.9,0.0,5.3,8.0,,,65.52,587.035,39.4,0.0,33.784,19.279,,30.292326745446097
호소,대청호,추동,2015-11-30,8.8,8.2,13.3,2.9,1.7,4.5,1286.0,0.0,62.0,0.0,1224.0,10.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,6.9,0.0,5.3,8.0,,,65.52,587.035,39.4,0.0,33.784,19.279,,30.292326745446097
호소,대청호,문의,2015-12-07,8.8,8.2,13.3,2.9,1.7,4.5,58.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,2.1,0.0,8.7,11.5,0.732,0.021,65.68,593.75,39.9,0.0,23.737,18.862,34.85714119727899,31.312625250501004
호소,대청호,추동,2015-12-07,8.8,8.2,13.3,2.9,1.7,4.5,782.0,0.0,42.0,0.0,740.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,2.1,0.0,8.7,11.5,,,65.68,593.75,39.9,0.0,23.737,18.862,,31.312625250501004
호소,대청호,회남,2015-12-07,8.8,8.2,13.3,2.9,1.7,4.5,728.0,60.0,66.0,0.0,602.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,2.1,0.0,8.7,11.5,,,65.68,593.75,39.9,0.0,23.737,18.862,,31.312625250501004
호소,대청호,문의,2015-12-14,8.8,8.2,13.3,2.9,1.7,4.5,250.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,7.2,9.9,0.0,2.04,0.725,0.009,65.9,603.068,40.5,5.2425,48.791,19.264,80.55554660493928,31.143771947944636
호소,대청호,추동,2015-12-14,8.8,8.2,13.3,2.9,1.7,4.5,222.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,7.2,9.9,0.0,2.04,,,65.9,603.068,40.5,5.2425,48.791,19.264,,31.143771947944636
호소,대청호,회남,2015-12-14,8.8,8.2,13.3,2.9,1.7,4.5,242.0,0.0,0.0,0.0,242.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,7.2,9.9,0.0,2.04,,,65.9,603.068,40.5,5.2425,48.791,19.264,,31.143771947944636
호소,대청호,회남,2015-12-21,8.8,8.2,13.3,2.9,1.7,4.5,448.0,0.0,0.0,0.0,448.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,4.3,1.2,5.1,6.95,,,66.12,612.485,41.1,1.2627,28.862,18.906,,32.22587603914553
호소,대청호,추동,2015-12-21,8.8,8.2,13.3,2.9,1.7,4.5,304.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,4.3,1.2,5.1,6.95,,,66.12,612.485,41.1,1.2627,28.862,18.906,,32.22587603914553
호소,대청호,문의,2015-12-21,8.8,8.2,13.3,2.9,1.7,4.5,176.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,4.3,1.2,5.1,6.95,0.829,0.012,66.12,612.485,41.1,1.2627,28.862,18.906,69.08332757638937,32.22587603914553
호소,대청호,추동,2015-12-28,8.8,8.2,13.3,2.9,1.7,4.5,388.0,0.0,0.0,0.0,388.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.2,0.0,7.5,11.12,,,66.2,615.934,41.3,0.0,23.722,18.724,,32.72067573310667
호소,대청호,문의,2015-12-28,8.8,8.2,13.3,2.9,1.7,4.5,406.0,0.0,22.0,0.0,384.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.2,0.0,7.5,11.12,0.576,0.007,66.2,615.934,41.3,0.0,23.722,18.724,82.28570253061392,32.72067573310667
호소,대청호,회남,2015-12-28,8.8,8.2,13.3,2.9,1.7,4.5,368.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.2,0.0,7.5,11.12,,,66.2,615.934,41.3,0.0,23.722,18.724,,32.72067573310667
호소,대청호,추동,2016-01-05,8.8,8.2,13.3,2.9,1.7,4.5,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-0.6,0.0,4.8,7.72,2.389,0.007,66.22,616.798,41.4,0.0,14.02,19.026,341.28566553061916,32.24918958485831
호소,대청호,문의,2016-01-05,8.8,8.2,13.3,2.9,1.7,4.5,108.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-0.6,0.0,4.8,7.72,0.821,0.009,66.22,616.798,41.4,0.0,14.02,19.026,91.22221208642088,32.24918958485831
호소,대청호,회남,2016-01-05,8.8,8.2,13.3,2.9,1.7,4.5,176.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-0.6,0.0,4.8,7.72,2.489,0.007,66.22,616.798,41.4,0.0,14.02,19.026,355.5713777755174,32.24918958485831
호소,대청호,문의,2016-01-11,8.8,8.2,13.3,2.9,1.7,4.5,134.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-1.8,0.0,8.7,11.6,0.768,0.008,66.2,615.934,41.3,0.0,18.8,18.8,95.99998800000151,32.58910052910053
호소,대청호,회남,2016-01-11,8.8,8.2,13.3,2.9,1.7,4.5,42.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-1.8,0.0,8.7,11.6,,,66.2,615.934,41.3,0.0,18.8,18.8,,32.58910052910053
호소,대청호,추동,2016-01-11,8.8,8.2,13.3,2.9,1.7,4.5,186.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-1.8,0.0,8.7,11.6,,,66.2,615.934,41.3,0.0,18.8,18.8,,32.58910052910053
호소,대청호,추동,2016-01-18,8.8,8.2,13.3,2.9,1.7,4.5,32.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.1,3.5,4.3,6.16,,,66.16,614.208,41.2,0.3891,18.608,18.608,,32.8313021167415
호소,대청호,문의,2016-01-18,8.8,8.2,13.3,2.9,1.7,4.5,26.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.1,3.5,4.3,6.16,1.069,0.025,66.16,614.208,41.2,0.3891,18.608,18.608,42.75999828960006,32.8313021167415
호소,대청호,회남,2016-01-18,8.8,8.2,13.3,2.9,1.7,4.5,84.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.1,3.5,4.3,6.16,,,66.16,614.208,41.2,0.3891,18.608,18.608,,32.8313021167415
호소,대청호,추동,2016-01-25,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-7.8,0.1,7.8,12.09,,,66.07,610.336,41.0,0.0,14.502,19.472,,31.18414060903331
호소,대청호,문의,2016-01-25,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-7.8,0.1,7.8,12.09,0.861,0.012,66.07,610.336,41.0,0.0,14.502,19.472,71.74999402083384,31.18414060903331
호소,대청호,회남,2016-01-25,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-7.8,0.1,7.8,12.09,,,66.07,610.336,41.0,0.0,14.502,19.472,,31.18414060903331
호소,대청호,추동,2016-02-01,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.9,0.0,9.3,14.95,,,65.99,606.908,40.7,0.0,14.829,19.78,,30.528571428571425
호소,대청호,문의,2016-02-01,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.9,0.0,9.3,14.95,1.041,0.012,65.99,606.908,40.7,0.0,14.829,19.78,86.74999277083393,30.528571428571425
호소,대청호,회남,2016-02-01,8.8,8.2,13.3,2.9,1.7,4.5,142.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.9,0.0,9.3,14.95,,,65.99,606.908,40.7,0.0,14.829,19.78,,30.528571428571425
호소,대청호,회남,2016-02-11,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,6.8,0.4,4.1,9.97,,,65.87,601.791,40.4,0.0273,18.415,18.415,,32.50288954901431
호소,대청호,추동,2016-02-11,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,6.8,0.4,4.1,9.97,,,65.87,601.791,40.4,0.0273,18.415,18.415,,32.50288954901431
호소,대청호,문의,2016-02-11,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,6.8,0.4,4.1,9.97,1.003,0.04,65.87,601.791,40.4,0.0273,18.415,18.415,25.074999373125014,32.50288954901431
호소,대청호,회남,2016-02-15,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.3,0.0,9.1,17.51,,,65.9,603.068,40.5,0.055,29.205,19.353,,31.001285148820227
호소,대청호,추동,2016-02-15,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.3,0.0,9.1,17.51,,,65.9,603.068,40.5,0.055,29.205,19.353,,31.001285148820227
호소,대청호,문의,2016-02-15,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-3.3,0.0,9.1,17.51,0.936,0.014,65.9,603.068,40.5,0.055,29.205,19.353,66.857138081633,31.001285148820227
호소,대청호,회남,2016-02-22,8.8,8.2,13.3,2.9,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,2.9,0.0,1.6,9.29,,,65.99,606.908,40.7,0.0,23.467,18.519,,32.59616520758365
